id,type,passed,score,y1,y2,y3,y1_std,y2_std,y3_std,trials
407,wo,True,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3
408,wo,True,1.0,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
409,wo,True,0.5806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,3
410,wo,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
411,wo,False,0.47368421052631576,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
412,wo,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
413,wo,True,0.8571428571428571,0.3333333333333333,0.0,0.16666666666666666,0.28867513459481287,0.0,0.28867513459481287,3
414,wo,True,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,3
415,wo,True,0.6000000000000001,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
416,wo,True,0.8,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
417,wo,True,1.0,0.5,0.0,0.19999999999999998,0.0,0.0,0.17320508075688773,3
418,wo,True,0.9166666666666667,0.3333333333333333,0.0,0.19999999999999998,0.28867513459481287,0.0,0.17320508075688773,3
419,wo,True,0.6666666666666666,0.5,0.0,0.3,0.0,0.0,0.0,3
420,wo,True,1.0,0.3333333333333333,0.0,0.0,0.28867513459481287,0.0,0.0,3
421,wo,True,0.8823529411764706,0.3333333333333333,0.0,0.0,0.28867513459481287,0.0,0.0,3
422,wo,True,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,3
423,wo,True,0.5249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3
424,wo,False,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,3
425,wo,True,0.6428571428571428,0.5,0.0,0.43333333333333335,0.0,0.0,0.11547005383792516,3
426,wo,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
427,wo,True,0.5,0.5,0.0,0.3666666666666667,0.0,0.0,0.11547005383792516,3
428,wo,True,0.8181818181818181,0.5,0.0,0.5,0.0,0.0,0.0,3
429,wo,True,0.9375,0.5,0.0,0.3,0.0,0.0,0.0,3
430,wo,True,0.7105263157894737,0.5,0.0,0.09999999999999999,0.0,0.0,0.17320508075688773,3
431,wo,True,0.7826086956521738,0.5,0.0,0.19999999999999998,0.0,0.0,0.17320508075688773,3
432,wo,True,0.72,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
433,wo,True,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,3
434,wo,True,0.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,3
435,wo,True,0.78,0.0,0.0,0.0,0.0,0.0,0.0,3
501,multi,True,0.8076923076923077,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
502,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
503,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
504,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
505,multi,True,0.7714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,3
506,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
507,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
508,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
509,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
510,multi,True,0.7285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3
511,multi,True,0.8114754098360657,0.0,0.0,0.0,0.0,0.0,0.0,3
512,multi,True,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,3
513,multi,True,0.8804347826086958,0.0,0.0,0.0,0.0,0.0,0.0,3
514,multi,True,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,3
515,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
516,multi,True,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3
517,multi,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
518,multi,True,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,3
519,multi,True,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,3
520,multi,True,0.7377049180327868,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
601,fmsr,True,1.0,0.6666666666666666,0.0,0.0,0.5773502691896257,0.0,0.0,3
602,fmsr,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
603,fmsr,True,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3
604,fmsr,True,1.0,0.6333333333333333,0.0,0.16666666666666666,0.23094010767585033,0.0,0.28867513459481287,3
605,fmsr,True,1.0,0.3333333333333333,0.0,0.09999999999999999,0.28867513459481287,0.0,0.17320508075688773,3
606,fmsr,True,1.0,0.5,0.0,0.43333333333333335,0.0,0.0,0.11547005383792516,3
607,fmsr,True,1.0,0.3333333333333333,0.0,0.0,0.28867513459481287,0.0,0.0,3
608,fmsr,True,0.532258064516129,0.16666666666666666,0.0,0.16666666666666666,0.28867513459481287,0.0,0.28867513459481287,3
609,fmsr,True,0.6428571428571428,0.06666666666666667,0.0,0.06666666666666667,0.11547005383792516,0.0,0.11547005383792516,3
610,fmsr,True,1.0,0.5,0.0,0.3,0.0,0.0,0.0,3
611,fmsr,True,1.0,0.3333333333333333,0.0,0.19999999999999998,0.28867513459481287,0.0,0.17320508075688773,3
612,fmsr,True,1.0,0.3333333333333333,0.0,0.3333333333333333,0.28867513459481287,0.0,0.28867513459481287,3
613,fmsr,True,0.6666666666666666,0.3666666666666667,0.0,0.2333333333333333,0.11547005383792516,0.0,0.05773502691896256,3
614,fmsr,True,0.75,0.5,0.0,0.3666666666666667,0.0,0.0,0.11547005383792516,3
615,fmsr,True,0.9545454545454546,0.5,0.0,0.3,0.0,0.0,0.0,3
616,fmsr,True,1.0,0.5,0.0,0.3666666666666667,0.0,0.0,0.11547005383792516,3
617,fmsr,True,1.0,0.16666666666666666,0.0,0.0,0.28867513459481287,0.0,0.0,3
618,fmsr,True,1.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.28867513459481287,3
619,fmsr,True,0.8571428571428571,0.5,0.0,0.19999999999999998,0.0,0.0,0.17320508075688773,3
620,fmsr,True,0.6923076923076923,0.5,0.0,0.3,0.0,0.0,0.0,3
